id;q_mean;runoff_ratio;stream_elas;slope_fdc;baseflow_index_ladson;hfd_mean;Q5;Q95;high_q_freq;high_q_dur;low_q_freq;low_q_dur;zero_q_freq
70;4.127185643877437;1.3525928630058837;-0.08565366756694813;0.8105435307098834;0.7303223542964178;198.0;2.321012062193682;8.635012431944988;;;;;0.0
71;1.8206033250268683;0.27959310092253514;1.7336053024493452;1.92067186204585;0.6884730950525849;233.33333333333334;0.2569667156252091;4.1888189733999015;0.31934426229508195;1.3333333333333333;34.329508196721314;13.870967741935484;0.0
73;3.378129524675857;0.8599125490326203;0.8751965134479684;0.9123293409484394;0.6269471634735206;209.0;1.5352260220386407;8.218041982151613;0.6315561959654179;1.5;;;0.0
75;6.70297260259472;1.0089911615643645;0.040639793360726664;1.779428089020066;0.721383578119948;228.25;2.8087282100188014;13.996561495761911;0.6871136791185166;2.3333333333333335;;;0.0
76;2.6781194393289223;0.41300710739262186;0.3219714806030452;1.2384495524705728;0.7131272255675369;226.0;0.8393261400052929;5.21599388469114;;;9.527163586111591;8.38888888888889;0.0
77;2.217995486800988;0.7808144966111267;0.4587215648640953;1.383765022458766;0.7186481321007511;238.88888888888889;0.9607560273653322;4.925316217850715;0.6189803700042367;1.7142857142857142;0.6705620675045897;1.8571428571428572;0.0
78;6.4683020478215765;1.1374236666730893;0.7177523775982405;0.6501812352206616;0.6790430076523503;175.44117647058823;1.0168867055572612;13.157629720601717;1.4302216305113948;1.4705882352941178;22.940754953402774;6.628099173553719;0.020048555094369175
79;9.38920437830472;1.7856272992355648;0.506983591413272;0.40417351176584376;0.9008125322077537;179.9;7.497703971119133;12.687768953068595;;;;;0.0
80;4.225181743224228;0.8706664678517277;0.9130882039466757;1.946401345503143;0.5834728091729938;179.0;1.2713715129380683;11.077336234361644;1.9265435929258454;1.4166666666666667;0.33997828110456096;1.0;0.0
82;8.474866037816156;1.630980126528251;1.1644183061527573;0.7950432256590638;0.8244903226676105;160.77777777777777;4.720083246618106;14.609781477627472;;;;;0.0
