,P_ERA5L_1991,ET_ERA5L_1991,PET_ERA5L_1991,P_ravII_1991,ET_ravII_1991,PET_ravII_1991,P_carra_1991
59,4.062158791320219,0.2472906104238491,0.3557635368079497,3.7693595156920203,0.38574021496654043,0.612779714781672,3.6674389759644006
60,5.221451024133036,0.01960555668221456,0.03154329750557696,6.555492886307826,0.1902808760900393,0.4281677077889427,5.243932211774503
61,4.552397079699857,0.9787446765361995,4.007899006286757,3.7998605462607316,0.8425643885621629,0.6393026489440303,3.9143248458517106
62,3.863861285743257,0.3521760292030014,0.606363820726019,4.347735852289624,0.5319063070371127,0.5844613572716337,4.0334430253683085
63,5.684015412695193,0.8215747312918272,1.775908537821943,5.582669351025896,0.7244960454268957,0.4830536320136028,6.274533796838381
64,2.7975055769620765,0.5176992496451024,0.8077621172176029,2.2071645604864267,0.5117592780369119,0.664185389024707,2.3425240942330627
65,4.833353275197728,0.49931555465422833,0.6941097140539445,5.885457075999328,0.35614885418779585,0.3542863385554355,5.639442404707339
66,6.037196309065099,0.3421973230582032,0.47472013790306233,8.214419539474896,0.3629121881971229,0.37750936836054777,6.802097074441276
67,3.2648600689515312,0.6156966132630298,1.4680105455282904,3.607574574770265,0.5974001216791766,0.49014356176953056,3.842998466427603
68,3.9609815453254913,0.6654978706144798,1.036761306023119,3.443214960834247,0.6974011356722837,0.6004291075484993,3.4762423531539297
69,2.871147840194687,0.46629588318799436,0.7209227337254107,2.213580571423839,0.4316710606367926,0.6013251091514921,2.2923343890961143
70,2.973384708983979,0.5038410058811599,0.9727905090245386,3.2448813762558752,0.5222044210099405,0.5276187145355489,3.2723752222563642
71,5.04503346177246,0.26565098357331174,0.37582437639424054,6.615001321449735,0.40380957209491347,0.4324760986886986,8.48204594022793
72,3.0199148245791925,0.471331372946664,0.9112269316568647,3.0187836894174214,0.3808730480632754,0.5168255392789451,2.977212286897487
73,3.2339778949503146,0.4021810991685257,0.6247677955789901,3.915266024081506,0.38499188805516266,0.4878675762387292,3.9167834980171663
74,4.973624011356724,0.14915128777124315,0.20312208476982357,6.351000350310339,0.3493916041370925,0.43497562014081065,5.925837778943086
75,5.494312512674913,0.363688906915433,0.86480125735145,6.5754635272132305,0.4297363617927423,0.3946620306418891,6.400939441117946
76,5.606051510849727,0.4442689109714054,1.3747627256134658,6.519014695411613,0.4622835124721174,0.394882745408858,6.43997270781646
77,3.133842019874265,0.3693753802474143,0.536238085581018,2.884395400447255,0.4593125126749173,0.6002799515318821,3.052337941310929
78,6.0990377205435005,0.7527043196106266,2.0505120665179475,5.875258815356717,0.9665868992090907,0.6838231030097318,7.929560695993409
79,4.683756844453458,0.6675197728655446,1.3422176029203001,5.256174742594356,0.6481798823768011,0.5641819786673893,5.398714932702084
80,4.309330764550801,0.618979922936524,1.0802930440073009,4.681897002003047,0.5137872642466039,0.467451539245829,4.936373509507794
81,3.4170158182924357,0.3251368890691544,0.49367268302575545,3.393948072163358,0.37425471506794045,0.4795955812773608,3.685522756706117
82,4.117294666396269,1.164152301764348,6.344522409247618,5.222358490450981,0.7370969377408266,0.6426177295100403,4.739861974687873
83,3.1206844453457716,0.43833907929426075,0.6320878118028797,2.5655467113984973,0.4886169134049925,0.6356594429114198,2.869500598265832
84,2.679178665585074,0.5729304400730075,1.4285753396876901,2.279039257338991,0.5484029608598707,0.6460530183535691,2.3982384705098534
85,3.715117623200163,0.6936807949705943,1.1440945041573716,3.531603237866675,0.46944940174407,0.552904453336666,3.243013763714196
86,4.769477793551004,0.40922328128168733,0.5829365240316365,5.819645631510812,0.38762320016224017,0.42157706076966817,5.25360779774113
87,4.61821131616305,0.45102717501520995,0.654397688095721,5.477710901892848,0.3962046238085604,0.4298831358788711,4.895319245040114
88,4.290633745690529,0.39825593185966335,0.5869052930440074,4.599291351701502,0.41966335428919355,0.4922340665373082,4.265389042954909
89,5.040226120462382,0.364443317785439,0.7927458933279253,6.03212713524591,0.4930095315351902,0.48117432520292325,7.55133461806421
90,6.079845873048063,1.3092942607990268,5.410940985601298,5.088514395028102,0.8018231596025182,0.4595467558127238,5.4271342194440875
91,2.755945041573717,0.5364429121881972,0.9151886027175016,2.59856256731657,0.5131291827215624,0.576343465062524,2.417561823991223
92,4.019490975461367,0.5003914013384709,0.8021567633340093,5.256095235024101,0.4605232204421058,0.40601665625732725,5.6097033599712125
93,2.8402433583451634,0.39201379030622585,0.59632427499493,2.678589515603895,0.43515514094504565,0.5934384260308495,2.7654411425654146
94,2.818736564591361,0.5566893125126748,0.9742415331575747,2.603642561841263,0.6413577367673952,0.5677219148966254,2.4171603567566136
95,4.680076049482864,0.866787669843845,2.7175076049482865,4.379549619340003,0.7937690123707178,0.6941868988127846,4.044449590036912
96,3.753922125329548,0.6332417359561955,0.8796055566822147,3.6149745281134686,0.37663151490570246,0.4452105877676441,3.537117897330942
97,6.85767592780369,0.9789393632123301,3.716191441898195,5.956650692309079,0.7618191036300977,0.43212433831380265,6.190796163637808
98,4.5947465017237885,0.5841918474954371,1.88456905293044,4.98140696408711,0.5891796795781845,0.5266358101618236,5.520825613567904
99,3.5677205435003043,0.30003447576556486,0.4619904684648144,3.7929223211344474,0.3763668627053357,0.46137069872976777,4.463192435907325
100,4.001934698844048,0.3960626647738796,0.5984425065909552,4.238214179376107,0.40467248022713664,0.4759036158698831,4.287681882133543
101,3.637332184141148,0.35201886027175017,0.5472155749340905,3.9774698596252507,0.3676444940174418,0.4364852423431843,4.6197192939516025
102,4.056758264043804,0.45594504157371735,0.8838308659501115,4.211212020817877,0.44629689718109966,0.490002526468708,4.232798206083669
103,4.019643074427093,0.4032873656459136,0.6077022916244169,4.261627251534827,0.41030014195903675,0.4800776618207255,4.2716225916186445
104,3.197589738389779,0.29046947880754415,0.44749340904481855,3.569984164067423,0.3517896978300573,0.45709786339678105,3.977932483566882
105,3.6670908537821942,0.4744544717095923,0.9599574122895964,4.860017360258031,0.38705232204421286,0.3336609354185343,3.9079498757991824
106,5.967903062259176,0.6699198945447171,2.070610423849118,6.7589043942443645,0.5714226323261042,0.3626544205191549,7.534348064092614
107,3.92175522206449,0.5762857432569458,0.824489961468262,3.738044556934671,0.4720878118028795,0.440156264580819,3.551552840087095
