id;q_mean;runoff_ratio;stream_elas;slope_fdc;baseflow_index_ladson;hfd_mean;Q5;Q95;high_q_freq;high_q_dur;low_q_freq;low_q_dur;zero_q_freq
79;9.363251501718503;1.7846932127518504;0.5697240392254327;0.4187484746365009;0.9087063411911512;179.78378378378378;7.434194945848376;12.65185559566787;;;;;0.0
80;3.8693765672129397;0.853194914270671;1.1125598783006312;2.0224609011412467;0.5858626803680702;191.33333333333334;1.0361644261403373;10.927842101173363;2.196143274351486;1.5217391304347827;4.141298745919944;6.0;0.0
81;2.178603180939303;0.642871532982448;-0.2150908502441274;2.382327176734279;0.7226324472142152;239.25;0.4331332136340555;6.541501067817982;0.125;1.0;18.75;21.428571428571427;0.0
82;8.382366488708593;1.6057830309277725;1.085132654780701;0.8977752004338556;0.8579272711338194;162.9189189189189;4.720083246618106;14.609781477627472;;;;;0.0
83;2.5316607607151274;0.9946096916736894;0.27310301300212836;0.3433125163137315;0.9648728164493642;188.66666666666666;2.0125358500678767;3.2759546370599355;;;;;0.0
84;2.2815212372960882;1.0008976840744699;0.6333782431133356;0.9424634218620489;0.7442446056932347;212.67567567567568;1.0839819746005739;5.365378943056122;0.27027527009027674;1.4285714285714286;;;0.0
85;19.393553076399087;5.423231206624365;0.179423203436215;0.2294951154569508;0.9300204139365461;180.38888888888889;16.569604198556746;23.14454406297835;;;;;0.0
86;6.6611198634328925;1.1376314312953886;0.2951882601310748;1.818246520225434;0.7689710521932186;227.15384615384616;2.713764270684441;13.284421280858284;;;0.4365404063620483;1.1818181818181819;0.0
89;4.3070006582741645;0.6706346223520467;0.32173396992224057;0.5101070146036812;0.8693058238259188;198.25;2.7910964773585865;6.302778669589122;;;;;0.0
90;8.581183698290776;1.7344768652604767;0.2337923351762124;2.2162678587277056;0.7024238740934635;244.46666666666667;0.4145873320537429;23.015519605154942;0.3335921088683898;2.5;41.332062288793495;18.220588235294116;0.0
91;1.7824131924638054;0.6901289647990837;0.48176675452449746;1.0151543239102132;0.7123572028220074;208.08333333333334;0.8069361642513582;4.627586774323377;1.0816880552813426;1.5;0.0801250411319513;1.0;0.0
92;6.0114581165987495;1.175981790299129;0.8721754031720081;2.18984195441407;0.6047897184296742;227.95238095238096;1.5689661941968667;17.267109034512544;2.099925009373828;1.5333333333333334;4.154199475065617;3.3703703703703702;0.0
93;2.3594316747560575;0.8797169347187419;0.47232056743101275;1.6590270951940187;0.7609581368970285;242.9189189189189;1.0042563497971555;5.567057633469508;0.1081101080361107;1.0;;;0.0
94;1.836715931498388;0.7142945453954479;0.804432943432937;1.7259579357230022;0.6108946163176995;204.0;0.6228767405960145;5.366895568157183;3.277884615384615;1.8846153846153846;0.1337912087912088;1.0;0.0
95;6.565403393327425;1.482346532150379;0.2739950649827254;0.34501896843583957;0.9533499156097126;178.52941176470588;5.406220228064968;8.129937676996825;;;;;0.0
96;6.130592796534424;1.6927921309077882;0.2614325340900826;1.4390715592119006;0.7983917569068624;153.14285714285714;2.1024074553455865;9.975252394512038;;;0.08214325874283143;1.0;0.0
97;140.68229758568847;23.51450809256896;0.45162993254183875;1.5197892181477954;0.7320538680520939;226.13636363636363;49.62739653107395;293.19966286652175;0.590945861854387;2.1666666666666665;2.4546981953951463;6.75;0.0
98;5.666443647930404;1.133463420840552;0.6822877688161368;0.59054642807208;0.8555431298889686;188.21621621621622;3.7598732257979424;8.867542516473451;;;;;0.0
